text,label
What are the calories in a medium avocado?,NUTRITION_LOOKUP
Does coconut water help with kidney function?,HEALTH_ADVICE
Can aloe help treat osteoporosis symptoms?,HEALTH_ADVICE
In what year did the first iPhone come out?,NONE
How to incorporate adaptogenic herbs into my diet?,HEALTH_ADVICE
"What's the sugar content of grapefruit, and can it help with weight loss?",BOTH
Provide the calorie count for a large bowl of soup and advise on portion control,BOTH
What is the highest mountain peak in the world?,NONE
"How many carbs are in whole wheat bread, and should I limit my intake if I'm trying to lose weight?",BOTH
What is the formula for calculating the circumference of a circle?,NONE
Is coconut oil good for digestive health issues?,HEALTH_ADVICE
What is the average airspeed velocity of an unladen swallow according to physics?,NONE
What is the current population of Seoul?,NONE
Provide the protein content in Greek yogurt and tell me if it helps with muscle recovery,BOTH
Is it going to be hot tomorrow in Los Angeles?,NONE
Can the paleo diet improve energy levels in individuals with chronic fatigue syndrome?,HEALTH_ADVICE
Does a low sugar diet help alleviate symptoms of ADHD?,HEALTH_ADVICE
Is lavender safe for someone with anemia?,HEALTH_ADVICE
"Can you tell me the calorie count of an apple, and should I eat it for breakfast while trying to lose weight?",BOTH
"How many calories does a large serving of pad thai have, and can I eat it on a low-calorie diet?",BOTH
How much sugar is in a box of cereal and will regular consumption contribute to weight gain?,BOTH
Can eating more antioxidants help prevent cell damage?,HEALTH_ADVICE
Who was the Roman god of war?,NONE
What's the sugar content of granola?,NUTRITION_LOOKUP
Is it possible to learn a new programming language in a week?,NONE
Can you recommend foods to reduce inflammation in arthritis?,HEALTH_ADVICE
What is the capital of Peru?,NONE
Can ginger help treat cholesterol symptoms?,HEALTH_ADVICE
Give me the carb value for a portion of walnuts.,NUTRITION_LOOKUP
Can you tell me the nutritional info for a plate of grilled salmon?,NUTRITION_LOOKUP
Will drinking coconut water help lower blood pressure?,HEALTH_ADVICE
Is it possible to reverse type 2 diabetes through dietary changes?,HEALTH_ADVICE
How much fiber is in broccoli and can it aid in digestion?,BOTH
"How much sodium is in canned tuna, and can it cause high blood pressure issues?",BOTH
How much fat is in a pound of bacon?,NUTRITION_LOOKUP
Tell me the fiber content in sweet potatoes and if they aid in digestion,BOTH
What was the name of the first computer virus?,NONE
What was the most popular movie of 1995?,NONE
Give me the sodium count of canned beans and will they raise my blood pressure?,BOTH
How many grams of fiber are in a serving of mixed berries?,NUTRITION_LOOKUP
Can I follow the paleo diet with a gluten intolerance?,HEALTH_ADVICE
"What's the calcium content of milk, and is it suitable for people with osteoporosis?",BOTH
Can you give me the nutritional info for a slice of cheddar cheese?,NUTRITION_LOOKUP
How far is Dubai from here?,NONE
Here are 50 diverse questions:,BOTH
What is the sugar content of a can of soda water with flavor?,NUTRITION_LOOKUP
What's the fat content in coconut oil and does it improve skin health?,BOTH
Can I get the potassium amount in sweet potato?,NUTRITION_LOOKUP
Give me the vitamin D value for a portion of garlic.,NUTRITION_LOOKUP
How much vitamin B12 is in tuna and does it improve energy levels?,BOTH
Can a Paleo diet cure autoimmune diseases?,HEALTH_ADVICE
Is there any high-fructose corn syrup in ketchup?,NUTRITION_LOOKUP
What's the fiber content in almonds?,NUTRITION_LOOKUP
How much caffeine is in a cup of coffee and can it improve mental focus or is it too much for daily consumption?,BOTH
How many carbs are in a banana?,NUTRITION_LOOKUP
Can you give me an example of a machine learning model for image classification?,NONE
What are the benefits of using Docker containers?,NONE
What are some popular websites for finding job openings?,NONE
How much magnesium is in spinach and can it help with muscle cramps?,BOTH
What's the sugar content of a medium-sized orange juice?,NUTRITION_LOOKUP
How can a balanced diet help with anxiety symptoms?,HEALTH_ADVICE
Can you tell me the sodium content of bacon?,NUTRITION_LOOKUP
Who played the role of James Bond in the 2006 movie Casino Royale?,NONE
How can I incorporate more fermented foods into my diet for gut health?,HEALTH_ADVICE
What is the current population of London?,NONE
How many calories does a large coffee contain?,NUTRITION_LOOKUP
What is the sugar content of orange juice?,NUTRITION_LOOKUP
What's the phosphorus content of chicken breast?,NUTRITION_LOOKUP
"What's the fat content of avocado, and should I eat it daily for heart health?",BOTH
Can you give me the vitamin D in fortified milk and advise on supplements?,BOTH
What's the protein content of a beef patty?,NUTRITION_LOOKUP
Tell me the history of Toronto.,NONE
"Can you tell me the carb count of white rice, and should I avoid eating it with high blood pressure?",BOTH
Is coconut oil good for digestive health in individuals with Crohn's disease?,HEALTH_ADVICE
What's the sugar level in a can of soda?,NUTRITION_LOOKUP
Is there an effective natural treatment for insomnia?,HEALTH_ADVICE
Can you recommend a good language for web development?,NONE
What's the sugar content of pineapple juice and can I drink it on a low-sugar diet?,BOTH
Do all smartphones support wireless charging?,NONE
Are low-FODMAP foods beneficial for individuals with Crohn's disease?,HEALTH_ADVICE
How much iron is in a serving of spinach?,NUTRITION_LOOKUP
Here are 50 diverse questions for an intent classification model:,NONE
How many grams of fiber are in beans and do you recommend eating them daily?,BOTH
What's the fiber in brown rice and will it help with digestion?,BOTH
Can you explain the concept of a linked list data structure in computer science?,NONE
"What's the protein content of Greek yogurt, and can I use it as a snack to build muscle?",BOTH
What's the calorie count for a small salad with grilled chicken and vinaigrette?,NUTRITION_LOOKUP
Is there a way to use a calculator to solve a system of equations?,NONE
"How much iron is in chia seeds, and is it safe for kidney disease?",BOTH
Can you tell me the nutritional facts for a 12 oz can of Coca-Cola?,NUTRITION_LOOKUP
Is the average airspeed velocity of an unladen swallow relevant to programming?,NONE
Can I learn to program in one day?,NONE
How many calories are in a bowl of spaghetti with meatballs?,NUTRITION_LOOKUP
Can you tell me the fiber content of broccoli?,NUTRITION_LOOKUP
What's the fat content of almonds and do they help with weight loss?,BOTH
How many grams of fat are in almond butter and is it suitable for weight loss?,BOTH
Is it safe to exercise with type 2 diabetes?,HEALTH_ADVICE
"Give me the vitamin C content of oranges, and does it have any benefits for immune function?",BOTH
Are there any natural remedies for migraine relief?,HEALTH_ADVICE
Tell me the sugar levels in grapefruit and can it be a healthy snack for diabetics?,BOTH
How much sugar is in a single serving of ice cream?,NUTRITION_LOOKUP
Can you suggest a healthy meal plan for managing ADHD symptoms?,HEALTH_ADVICE
How can a healthy diet help with insomnia symptoms?,HEALTH_ADVICE
Are there any specific exercises that can help improve symptoms of multiple sclerosis?,HEALTH_ADVICE
How much cholesterol is in a single egg white?,NUTRITION_LOOKUP
"What's the cholesterol level in eggs, and are they good or bad for heart health?",BOTH
How many calories are in a small serving of hummus?,NUTRITION_LOOKUP
What are the main features of a Kanban board in Agile development?,NONE
Are there any new movies coming out this month?,NONE
Will a dairy-free diet help improve my skin clarity and reduce acne?,HEALTH_ADVICE
Will a raw food diet cure digestive issues?,HEALTH_ADVICE
Can a low-carb diet help with anxiety?,HEALTH_ADVICE
"Give me the vitamin A content of sweet potatoes, and are they good for eye health?",BOTH
Should I avoid dairy if I have acne?,HEALTH_ADVICE
Should someone with ulcerative colitis try a low-FODMAP diet?,HEALTH_ADVICE
Can I alleviate migraines with dietary changes alone?,HEALTH_ADVICE
What is the largest city in Africa by population?,NONE
What is the definition of a namespace in programming?,NONE
Can the Atkins diet help manage symptoms of multiple sclerosis?,HEALTH_ADVICE
What is the carb count in a banana?,NUTRITION_LOOKUP
How many calories are in 1 cup of cooked mac and cheese?,NUTRITION_LOOKUP
How do I write a recursive function in Python?,NONE
What is the largest living species of lizard?,NONE
How do I troubleshoot an issue with my website's server response time using Google PageSpeed Insights?,NONE
Give me the sodium content of soy sauce and tell me if it's bad for high blood pressure,BOTH
Does a low carb diet help manage blood sugar levels in type 2 diabetes patients?,HEALTH_ADVICE
What is the difference between a firewall and an antivirus software?,NONE
Can you tell me the serving size of queso fresco?,NUTRITION_LOOKUP
"Can you tell me the sodium content of chicken broth, and should I use low-sodium options when watching salt intake?",BOTH
How can I use aromatherapy for pain relief and relaxation?,HEALTH_ADVICE
How does a low-carb diet affect mental clarity and focus?,HEALTH_ADVICE
How does a carnivore diet impact gut health in individuals with IBS?,HEALTH_ADVICE
Is it safe to download apps from unknown sources?,NONE
Which programming language is best for data science?,NONE
How does a high-fiber diet impact gut bacteria diversity?,HEALTH_ADVICE
What is the cholesterol count in a serving of lamb chops?,NUTRITION_LOOKUP
What's the serving size of quinoa?,NUTRITION_LOOKUP
Is basil safe for someone with hypertension?,HEALTH_ADVICE
How much sodium is in a can of tuna fish?,NUTRITION_LOOKUP
What is the protein percentage in lean beef?,NUTRITION_LOOKUP
Can you give me the nutrition facts for a serving of oatmeal cookies?,NUTRITION_LOOKUP
Is the iPhone 13 waterproof?,NONE
Are sweet potatoes high in sugar?,NUTRITION_LOOKUP
How many grams of carbs are in whole wheat bread?,NUTRITION_LOOKUP
"Is it true that the shortest war in history was between Britain and Zanzibar on August 27, 1896?",NONE
What is the highest mountain peak in South America?,NONE
How much vitamin D is in orange exactly?,NUTRITION_LOOKUP
What are some popular sports teams in Australia?,NONE
"How much calorie is in brown rice, and is it safe for gout?",BOTH
Can cinnamon help treat diabetes symptoms?,HEALTH_ADVICE
What is the significance of the Fibonacci sequence in mathematics?,NONE
Is it safe to take probiotics while breastfeeding?,HEALTH_ADVICE
What's the fiber level in carrots and do you recommend eating them daily?,BOTH
Who discovered gravity?,NONE
Will a low- histamine diet help with allergies and asthma symptoms?,HEALTH_ADVICE
Can you tell me the fat content in avocado oil?,NUTRITION_LOOKUP
How can I use natural supplements like magnesium for muscle cramps?,HEALTH_ADVICE
Can you give me the vitamin E content of sunflower seeds?,NUTRITION_LOOKUP
What's the sugar count of fruit smoothies and can they affect my blood sugar?,BOTH
What's the sugar count of a medium-sized banana and can I eat it with insulin?,BOTH
How do I optimize my code for faster execution time?,NONE
What's the best way to reduce symptoms of leaky gut syndrome naturally?,HEALTH_ADVICE
Are there any specific foods that can help alleviate symptoms of insomnia?,HEALTH_ADVICE
Is there any connection between gut health and autoimmune diseases?,HEALTH_ADVICE
What are some key differences between JavaScript and TypeScript programming languages?,NONE
Are there any unhealthy additives in fast food fries?,NUTRITION_LOOKUP
Are avocados high in protein?,NUTRITION_LOOKUP
Is it possible to learn programming through self-study?,NONE
Is it beneficial to follow the Mediterranean diet for people with psoriasis?,HEALTH_ADVICE
Tell me the history of London.,NONE
"What's the iron content of spinach, and can it help with anemia?",BOTH
"What's the sugar content of coconut water, and can it help with hydration?",BOTH
What is the average salary for a software engineer in San Francisco?,NONE
What is the main difference between a compiler and an interpreter?,NONE
Can I follow a vegan lifestyle with rheumatoid arthritis?,HEALTH_ADVICE
Will a low-sodium diet help with high blood pressure?,HEALTH_ADVICE
Show me a map of Berlin.,NONE
Tell me the protein in chicken thighs per serving and should I eat them daily for muscle growth?,BOTH
What's the carbohydrate count of a slice of whole wheat bread?,NUTRITION_LOOKUP
What is the salt content of a bag of potato chips?,NUTRITION_LOOKUP
Can you tell me the fat content of a tablespoon of coconut oil?,NUTRITION_LOOKUP
What foods help reduce inflammation in the body?,HEALTH_ADVICE
Tell me the protein in Greek yogurt per serving and should I eat it daily for muscle growth?,BOTH
Can you write a JavaScript program that simulates a random walk?,NONE
What was the population of ancient Rome at its peak?,NONE
Give me the sodium count of soy sauce and does it contribute to high blood pressure?,BOTH
What's the vitamin A content of a sweet potato?,NUTRITION_LOOKUP
What are the benefits of mindfulness meditation on stress reduction?,HEALTH_ADVICE
What's the iron content in spinach and can it help alleviate anemia symptoms?,BOTH
Can I eat oatmeal for breakfast and how many calories does it have?,BOTH
What are the main differences between TypeScript and JavaScript?,NONE
Is there an effective natural treatment for eczema?,HEALTH_ADVICE
How many grams of fiber are in a serving of artichokes?,NUTRITION_LOOKUP
Give me the sodium value for a portion of chia seeds.,NUTRITION_LOOKUP
Show me a map of Sydney.,NONE
Is there a new Apple Watch coming out this year?,NONE
"I'm planning a trip to Australia, what's the best time to visit?",NONE
How do I calculate the area of a triangle using vectors?,NONE
How many carbs are in 1 cup of cooked oatmeal?,NUTRITION_LOOKUP
What is the capital of Mongolia?,NONE
How can I manage hormonal imbalances through nutrition?,HEALTH_ADVICE
"Give me the vitamin C content of oranges, and do they have any benefits for the immune system?",BOTH
Can I know the sodium level of soy sauce?,NUTRITION_LOOKUP
What is the sugar level in a can of soda?,NUTRITION_LOOKUP
How much sodium is in chicken broth?,NUTRITION_LOOKUP
How much vitamin C is in strawberries and can I eat them to boost my immune system?,BOTH
How much sodium is in walnuts exactly?,NUTRITION_LOOKUP
Can you explain the concept of inheritance in programming languages?,NONE
What's the vitamin C content in oranges and can it help alleviate scurvy symptoms?,BOTH
What is the protein content of egg whites?,NUTRITION_LOOKUP
What are the most popular programming languages used for artificial intelligence?,NONE
Can you tell me the calorie count for a large pizza?,NUTRITION_LOOKUP
Will quitting smoking improve respiratory health in COPD patients?,HEALTH_ADVICE
Is it safe to consume fermented foods if you have leaky gut syndrome?,HEALTH_ADVICE
Can you give me the nutritional info for a bowl of lentil soup?,NUTRITION_LOOKUP
How much sugar is in a can of soda and will regular consumption contribute to weight gain?,BOTH
What are the vitamins and minerals in a cup of green tea?,NUTRITION_LOOKUP
"Who is the author of the famous novel ""To Kill a Mockingbird""?",NONE
Can you give me the nutrition facts for almonds?,NUTRITION_LOOKUP
Is there any scientific evidence that supports the existence of Bigfoot or Sasquatch?,NONE
How many calories does a large latte contain?,NUTRITION_LOOKUP
Can a low-histamine diet help with allergies and intolerances?,HEALTH_ADVICE
"What's the sugar content of maple syrup, and should I limit my intake on a low-carb diet?",BOTH
Will a vegan diet improve my risk of developing type 2 diabetes?,HEALTH_ADVICE
Will it be cloudy on Saturday?,NONE
Can you explain the concept of a black hole in astronomy?,NONE
Will a juice cleanse improve liver function in individuals with fatty liver disease?,HEALTH_ADVICE
What are some exercises that can help manage chronic pain conditions like fibromyalgia?,HEALTH_ADVICE
Is it safe to exercise with chronic back pain?,HEALTH_ADVICE
Tell me the vitamin C content of oranges and do they boost immunity,BOTH
How does a Mediterranean-style diet affect cholesterol levels?,HEALTH_ADVICE
How far is Sydney from here?,NONE
Give me the vitamin D value for a portion of banana.,NUTRITION_LOOKUP
Is it going to be sunny tomorrow in New York City?,NONE
How much magnesium is in beef exactly?,NUTRITION_LOOKUP
What's the fat content of a tablespoon of olive oil?,NUTRITION_LOOKUP
Can you tell me the nutritional facts for a large serving of baked chicken and sweet potatoes?,NUTRITION_LOOKUP
How can I improve my sleep quality through diet and exercise?,HEALTH_ADVICE
Why does my smartphone battery drain so quickly?,NONE
Which movie was nominated for the most Academy Awards but did not win any?,NONE
What's the sugar content in an apple and does it help regulate blood pressure?,BOTH
How much sodium is in a slice of pepperoni pizza?,NUTRITION_LOOKUP
Will drinking more water improve my overall health?,HEALTH_ADVICE
Can you write a Python script to scrape data from a website using BeautifulSoup?,NONE
What are some good coding practices for beginners?,NONE
What's the calorie count for a large burrito?,NUTRITION_LOOKUP
How much sugar is in a glass of orange juice?,NUTRITION_LOOKUP
What is the difference between Java and Python programming languages?,NONE
Will a gluten-free diet help with fibromyalgia?,HEALTH_ADVICE
What are some low-sodium meal ideas for high blood pressure patients?,HEALTH_ADVICE
Which programming language is best suited for web development tasks like front-end and back-end coding?,NONE
Is chicken breast low in carbs?,NUTRITION_LOOKUP
"How much carb is in carrot, and is it safe for kidney disease?",BOTH
Can you give me the nutritional info for quinoa?,NUTRITION_LOOKUP
Is it possible to follow a vegan diet while pregnant or breastfeeding?,HEALTH_ADVICE
Give me the sugar in honey and its effects on blood sugar levels,BOTH
What language is spoken in Seoul?,NONE
How many calories are in a bag of popcorn?,NUTRITION_LOOKUP
How can someone with thyroid disease incorporate more iodine into their diet?,HEALTH_ADVICE
How many grams of fat are in a donut?,NUTRITION_LOOKUP
Is it going to be hot tomorrow?,NONE
Can you recommend a meal plan for managing lupus symptoms?,HEALTH_ADVICE
Does a high protein diet help manage weight in overweight individuals?,HEALTH_ADVICE
"Give me the sugar content of honey, and is it good for children's health?",BOTH
What's the fat percentage of cashews and can I eat them as a snack?,BOTH
Give me the caffeine content of matcha green tea and tell me if it's safe to drink daily,BOTH
Give me the fiber value for a portion of blueberries.,NUTRITION_LOOKUP
"Give me the fiber count of broccoli, and does it have any anti-inflammatory properties?",BOTH
Give me the fat content of coconut oil and tell me if it's good for heart health,BOTH
Can ginseng help treat kidney disease symptoms?,HEALTH_ADVICE
How many carbs are in white rice and should a person with high blood sugar avoid eating it?,BOTH
Will it be windy on Sunday?,NONE
Can mint help treat IBS symptoms?,HEALTH_ADVICE
How much protein is in a cup of almond milk?,NUTRITION_LOOKUP
Can mint help treat cholesterol symptoms?,HEALTH_ADVICE
How many grams of protein are in a cup of cottage cheese?,NUTRITION_LOOKUP
Can an anti-inflammatory diet reduce muscle soreness after exercise?,HEALTH_ADVICE
What's the fat percentage of avocados and can I eat them on a keto diet?,BOTH
Can you recommend a good website for learning Spanish?,NONE
Is it safe to take turmeric while pregnant?,HEALTH_ADVICE
How many calories in a medium eggplant?,NUTRITION_LOOKUP
Give me the calorie count of a large pear and can it be part of a weight loss plan?,BOTH
Tell me the protein content of turkey breast and recommend it to someone with digestive issues,BOTH
How much fiber is in a serving of broccoli?,NUTRITION_LOOKUP
Is it going to be warm on Sunday afternoon?,NONE
"What's the potassium content of sweet potatoes, and can I use them as a natural remedy for muscle cramps?",BOTH
Can you tell me the calorie count of an avocado?,NUTRITION_LOOKUP
What are the best foods for managing anxiety symptoms?,HEALTH_ADVICE
How far is Tokyo from here?,NONE
How many calories are in a large order of fries?,NUTRITION_LOOKUP
Will a keto diet improve chronic fatigue syndrome symptoms?,HEALTH_ADVICE
What is the cholesterol level in a serving of beef?,NUTRITION_LOOKUP
How much fiber is in 1 cup of cooked spinach?,NUTRITION_LOOKUP
"Will a gluten-free, dairy-free diet improve multiple sclerosis symptoms?",HEALTH_ADVICE
How much fiber is in oatmeal and will it lower cholesterol levels?,BOTH
Is a dairy-free diet essential for managing symptoms of lactose intolerance?,HEALTH_ADVICE
How much sodium is in soy sauce and will it affect my blood pressure?,BOTH
Can you explain how to use classes and objects in Python?,NONE
What foods can help alleviate symptoms of eczema?,HEALTH_ADVICE
How can I manage menopause symptoms through nutrition?,HEALTH_ADVICE
"How much cholesterol is in kale, and is it safe for cholesterol?",BOTH
How many calories are in a glass of skim milk?,NUTRITION_LOOKUP
Will eating foods rich in omega-3s improve my heart health?,HEALTH_ADVICE
Give me the zinc value for a portion of broccoli.,NUTRITION_LOOKUP
"Who wrote the novel ""To Kill a Mockingbird""?",NONE
"Give me the potassium content of bananas, and can I eat them to lower my blood pressure?",BOTH
Is it possible to make a website using just HTML and CSS?,NONE
How many calories are in a small pomegranate?,NUTRITION_LOOKUP
Is there vitamin D in a glass of milk?,NUTRITION_LOOKUP
How many calories in a scoop of peanut butter?,NUTRITION_LOOKUP
Should I try intermittent fasting with hypothyroidism?,HEALTH_ADVICE
Is there any gluten in a bottle of ketchup?,NUTRITION_LOOKUP
Can a healthy diet help with ADHD symptoms in children?,HEALTH_ADVICE
Give me the sodium content of kimchi and tell me if it's bad for high blood pressure,BOTH
How many calories are in a large bagel and should it be avoided by diabetics?,BOTH
How far is New York from here?,NONE
Is there sugar in a can of Coke?,NUTRITION_LOOKUP
Are low-carb diets safe for type 1 diabetes management?,HEALTH_ADVICE
Can a ketogenic diet help alleviate symptoms of multiple sclerosis?,HEALTH_ADVICE
Show me a map of London.,NONE
How many carbs are in a slice of whole wheat bread and is it suitable for diabetics?,BOTH
How can I improve my sleep quality through nutrition?,HEALTH_ADVICE
What's the protein content of turkey breast?,NUTRITION_LOOKUP
What language is spoken in Tokyo?,NONE
Will eating more whole grains improve digestive health?,HEALTH_ADVICE
What's the vitamin A in carrots and its effects on eye health?,BOTH
Which programming language is best for web development?,NONE
How do I install Docker on my local machine?,NONE
What's the calorie count of a slice of cheddar cheese?,NUTRITION_LOOKUP
"How much sugar is in a serving of orange juice, and are they safe for diabetics?",BOTH
What's the vitamin A level in sweet potatoes and does it aid vision health?,BOTH
Give me the potassium in sweet potatoes and tell me if they help lower blood pressure,BOTH
What language is spoken in Paris?,NONE
Is it possible to predict the stock market with AI?,NONE
How many wheels does a standard car have?,NONE
Is it true that the Great Wall of China is visible from space?,NONE
Can you tell me the iron content of a cup of cooked lentils?,NUTRITION_LOOKUP
Can ginseng help treat cholesterol symptoms?,HEALTH_ADVICE
Is ginger safe for someone with pregnancy?,HEALTH_ADVICE
What are some benefits of using Linux over Windows?,NONE
How can I manage my cholesterol levels on a vegetarian diet?,HEALTH_ADVICE
Is chamomile safe for someone with fatty liver?,HEALTH_ADVICE
How much sugar is in a small serving of honey?,NUTRITION_LOOKUP
"How much sugar is in tomato, and is it safe for pregnancy?",BOTH
"How much zinc is in avocado, and is it safe for osteoporosis?",BOTH
Is a balanced diet crucial for preventing osteoporosis?,HEALTH_ADVICE
What's the fat content in a large pizza?,NUTRITION_LOOKUP
How does a low-carb diet affect blood sugar levels in people with prediabetes?,HEALTH_ADVICE
Which programming language is best for artificial intelligence?,NONE
"What's the vitamin D content of salmon, and does it help with bone health?",BOTH
Should I incorporate turmeric into my diet for joint health?,HEALTH_ADVICE
How many grams of fiber are in a medium-sized artichoke?,NUTRITION_LOOKUP
Can you give me the sugar in honey and advise on using it for coughs?,BOTH
Tell me the fiber amount in brown rice and if it aids in digestion,BOTH
"How much zinc is in chia seeds, and is it safe for kidney disease?",BOTH
Can you explain the concept of recursion in programming languages?,NONE
Is a gluten-free diet suitable for irritable bowel syndrome?,HEALTH_ADVICE
Who invented the first computer virus?,NONE
Can you explain how SQL databases work?,NONE
Can a vegan diet help with weight loss?,HEALTH_ADVICE
Can lavender help treat hypertension symptoms?,HEALTH_ADVICE
What's the fat content in avocado and will it improve heart health?,BOTH
"How much vitamin D is in olive oil, and is it safe for kidney disease?",BOTH
How does a gluten-free diet impact children's health in terms of growth and development?,HEALTH_ADVICE
Will it be sunny during Christmas in Los Angeles?,NONE
Can you recommend a good book on computer history?,NONE
How much fat is in spinach exactly?,NUTRITION_LOOKUP
Is Python an object-oriented language?,NONE
Can a low FODMAP diet alleviate symptoms of IBS?,HEALTH_ADVICE
How much sodium is in soybeans per cup and can I eat them regularly without harming my kidneys?,BOTH
What's the sugar content in agave nectar and should diabetics avoid using it as a sweetener?,BOTH
What is the average price of a new car in the United States?,NONE
"I'm trying to learn how to code in Python, what are some good resources?",NONE
What is the protein content of a cup of cooked quinoa?,NUTRITION_LOOKUP
Can coconut oil improve skin health for acne sufferers?,HEALTH_ADVICE
Tell me the sodium content in canned soups and how it affects blood pressure,BOTH
How many calories are in a large serving of chicken wings and should they be avoided by diabetics?,BOTH
Give me the protein in chicken breast and tell me if it helps with muscle recovery,BOTH
"What's the vitamin C content of kiwi, and does it help boost immunity?",BOTH
Is the 80/20 diet beneficial for weight loss and maintenance?,HEALTH_ADVICE
Which country has the highest population density in the world?,NONE
What's the protein content of tilapia fish?,NUTRITION_LOOKUP
How do I create a RESTful API using Flask?,NONE
Will a calorie-restricted diet slow down cancer growth?,HEALTH_ADVICE
"Tell me the iron content of spinach, and will it help with anemia?",BOTH
Why does my smartphone take blurry pictures sometimes?,NONE
Who was the lead singer of Queen?,NONE
Is there a way to automatically generate test data for software testing?,NONE
Can you give me the iron value in beef liver?,NUTRITION_LOOKUP
How do I create a simple chatbot using Python and natural language processing?,NONE
Can probiotics help with lactose intolerance?,HEALTH_ADVICE
Which actor played the role of Luke Skywalker in the original Star Wars trilogy?,NONE
Should I avoid soy products if I have hypothyroidism?,HEALTH_ADVICE
Is it possible to visit the Great Barrier Reef without scuba diving certification?,NONE
What's the calorie count of a large serving of guacamole?,NUTRITION_LOOKUP
What's the vitamin C in citrus fruits and its effects on scurvy prevention?,BOTH
What was the outcome of the Battle of Waterloo?,NONE
"Give me the calorie count of a chicken breast, and is it good for weight loss?",BOTH
What is the current population of Rome?,NONE
What are some healthy cooking methods for cancer prevention?,HEALTH_ADVICE
"Please note that I've generated these questions based on general health advice and not specific medical expertise. If you're considering implementing any new diets or treatments, please consult with a qualified healthcare professional first!",HEALTH_ADVICE
How many planets are there in our solar system?,NONE
Is it beneficial to follow the DASH diet for people with hypertension?,HEALTH_ADVICE
Can you explain the concept of encryption and decryption in computer science?,NONE
Will there be a new version of the iPhone released this year?,NONE
How much sugar is in salmon exactly?,NUTRITION_LOOKUP
"I'm trying to learn Japanese, what are some common phrases to start with?",NONE
Tell me the vitamin D content in salmon and if it helps with bone health,BOTH
How many calories are in 1 cup of cooked rice?,NUTRITION_LOOKUP
Can gluten-free help with IBS symptoms?,HEALTH_ADVICE
How do I calculate the area of a circle using Python?,NONE
Can lavender help treat arthritis symptoms?,HEALTH_ADVICE
Is it going to rain on Tuesday?,NONE
How does a paleo diet affect gut health in individuals with IBS?,HEALTH_ADVICE
How many grams of sugar are in apple juice?,NUTRITION_LOOKUP
Is the alkaline diet beneficial for cancer prevention?,HEALTH_ADVICE
Are there any risks associated with following a carnivore diet?,HEALTH_ADVICE
Can I get the nutrition facts for a medium avocado?,NUTRITION_LOOKUP
How many calories are burned from eating a large steak?,NUTRITION_LOOKUP
Is it safe to leave my car parked outside for an extended period?,NONE
How many grams of fat are in a serving of salmon fillet?,NUTRITION_LOOKUP
What are the different types of computer networking protocols?,NONE
Is coconut water good for hydration during exercise?,HEALTH_ADVICE
Give me the vitamin B6 content of sweet potatoes and can they help with energy levels?,BOTH
Is there a movie based on the life of Albert Einstein?,NONE
Are low-carb diets suitable for type 2 diabetes management?,HEALTH_ADVICE
Can soy help treat kidney disease symptoms?,HEALTH_ADVICE
Which sports team has won the most Super Bowl championships?,NONE
How much iron is in a serving of cooked quinoa?,NUTRITION_LOOKUP
What is the sugar content of a banana?,NUTRITION_LOOKUP
How can I manage migraines with a vegan diet?,HEALTH_ADVICE
"What's the iron content of beef, and will it help with anemia?",BOTH
Are fermented foods beneficial for immune system function?,HEALTH_ADVICE
Give me the carb value for a portion of broccoli.,NUTRITION_LOOKUP
What is the sugar level in a cup of fruit smoothie?,NUTRITION_LOOKUP
What is the current population of Tokyo?,NONE
Is it safe to follow a low-carb diet if you have type 1 diabetes?,HEALTH_ADVICE
How much sodium is in a can of black beans and what's the best way to cook them for high blood pressure?,BOTH
Tell me the potassium level in avocados and if it helps lower blood pressure,BOTH
Should I incorporate fermented foods into my diet to improve gut health?,HEALTH_ADVICE
Will intermittent fasting help me lose weight if I have hypothyroidism?,HEALTH_ADVICE
Will eating foods rich in vitamin D improve my mood and energy levels?,HEALTH_ADVICE
What are some healthy snack options for high blood pressure?,HEALTH_ADVICE
Tell me the protein in turkey breast and its benefits for weight loss,BOTH
How do I create a neural network from scratch?,NONE
Can I eat dark chocolate on a low-sugar diet?,HEALTH_ADVICE
Are there any supplements that can help with adrenal fatigue?,HEALTH_ADVICE
Can a vegan diet help with rheumatoid arthritis?,HEALTH_ADVICE
Is it safe to eat fermented dairy products if I have lactose intolerance?,HEALTH_ADVICE
How do I create a new virtual machine in VirtualBox?,NONE
Can you explain the concept of relativity in physics?,NONE
Give me the vitamin C in strawberries and advise on using them as a face mask,BOTH
"How much magnesium is in black beans, and is it safe for hypertension?",BOTH
Can you recommend a good programming language for data analysis?,NONE
Give me the sugar value for a portion of chicken breast.,NUTRITION_LOOKUP
Is rosemary safe for someone with celiac disease?,HEALTH_ADVICE
Can I drink orange juice for its vitamin C content and how many calories does it have?,BOTH
What is the iron content of a cup of cooked lentils?,NUTRITION_LOOKUP
Is the Mediterranean diet beneficial for cardiovascular disease prevention?,HEALTH_ADVICE
How much fiber is in an apple and will it help with constipation?,BOTH
What was the main cause of the Black Death pandemic in Europe?,NONE
What is the difference between a function and a method in programming?,NONE
Tell me the history of Sydney.,NONE
What are some natural remedies for muscle soreness?,HEALTH_ADVICE
How can I manage symptoms of irritable bowel syndrome?,HEALTH_ADVICE
What's the fiber content of a small pear?,NUTRITION_LOOKUP
"Tell me the potassium content of bananas, and will it help with blood pressure?",BOTH
