text,label
Is a low-carb diet good for acid reflux?,HEALTH_ADVICE
What foods help reduce symptoms of arthritis?,HEALTH_ADVICE
What is the calcium macro for chicken breast?,NUTRITION_LOOKUP
"What is the vitamin B12 content of chicken breast, and should a patient with high cholesterol eat it?",BOTH
Is plain yogurt good for gout? How much zinc does it contain?,BOTH
What is the total vitamin C per 200 calories worth of Greek yogurt?,NUTRITION_LOOKUP
What fruits are safe for diabetes patients?,HEALTH_ADVICE
How much fiber is there in one cup of oats?,NUTRITION_LOOKUP
What foods help reduce symptoms of type 1 diabetes?,HEALTH_ADVICE
Are vegetarian children at risk for specific vitamin deficiencies compared to omnivores?,HEALTH_ADVICE
What effect does obesity have on women with polycystic ovary syndrome (PCOS)?,HEALTH_ADVICE
How many grams of carbohydrates are in sweet potatoes?,NUTRITION_LOOKUP
How much vitamin B12 is in a medium portion of strawberries and is that good for diabetes?,BOTH
Diet recommendations for metabolic syndrome patients?,HEALTH_ADVICE
What is the potassium macro for cod?,NUTRITION_LOOKUP
How many folate calories does oranges have?,NUTRITION_LOOKUP
Is one cup of pumpkin seeds too much total fat for a gastritis patient?,BOTH
What is the fiber content of salmon per 100g?,NUTRITION_LOOKUP
How does diet affect low blood pressure?,HEALTH_ADVICE
What role does the vitamin B12 in potatoes play for people with high blood pressure?,BOTH
What is the potassium content of salmon per 100g?,NUTRITION_LOOKUP
How much omega-3 fatty acids is there in 100 grams of garlic?,NUTRITION_LOOKUP
Should I avoid oats if I have hyperthyroidism?,HEALTH_ADVICE
How does diet affect coronary artery disease?,HEALTH_ADVICE
"What is the protein content of chicken breast, and should a patient with high blood pressure eat it?",BOTH
Can ginger increase kidney stone risk?,HEALTH_ADVICE
Is Proteus mirabilis bacteria linked to Rheumatoid Arthritis?,HEALTH_ADVICE
Can you tell me the saturated fat in a 150g portion of cauliflower?,NUTRITION_LOOKUP
"How much fiber is in chicken breast, and is it safe for someone with high blood pressure?",BOTH
How much calcium is in one serving of lentils and is that good for iron-deficiency anemia?,BOTH
What is the calories breakdown for pork loin?,NUTRITION_LOOKUP
What snacks are suitable for someone with coronary artery disease?,HEALTH_ADVICE
What makes pineapple suitable or unsuitable for hypothyroidism based on its calories?,BOTH
What is the best diet for controlling polycystic ovary syndrome?,HEALTH_ADVICE
Can cyanotoxins in the environment cause ALS or neurodegenerative disease?,HEALTH_ADVICE
How much vitamin B12 is in a 3-ounce portion of bell peppers and is that good for kidney disease?,BOTH
How does the vitamin A in avocado compare to the daily requirement?,NUTRITION_LOOKUP
What is the best diet for controlling osteoporosis?,HEALTH_ADVICE
What is the omega-3 fatty acids content of sardines?,NUTRITION_LOOKUP
Is pumpkin seeds high in phosphorus and beneficial for kidney disease?,BOTH
What proteins are best for a person with gout attacks?,HEALTH_ADVICE
